mesh_ui,canonical,synonym
D046089,"Hearing Loss, Mixed Conductive-Sensorineural","hearing loss, mixed conductive-sensorineural"
D046110,"Hypertension, Pregnancy-Induced","transient hypertension, pregnancy"
D046110,"Hypertension, Pregnancy-Induced","hypertension, pregnancy-induced"
D046150,Laron Syndrome,laron syndrome
D046151,Lingual Thyroid,lingual thyroid
D046152,Gastrointestinal Stromal Tumors,gastrointestinal stromal tumors
D046152,Gastrointestinal Stromal Tumors,gastrointestinal stromal sarcoma
D046248,"Pyloric Stenosis, Hypertrophic","pyloric stenosis, hypertrophic"
D046248,"Pyloric Stenosis, Hypertrophic",idiopathic hypertrophic pyloric stenosis
D046248,"Pyloric Stenosis, Hypertrophic",infantile hypertrophic pyloric stenosis
D046290,"Liver Abscess, Pyogenic","liver abscess, pyogenic"
D046349,"Coproporphyria, Hereditary","coproporphyria, hereditary"
D046350,"Porphyria, Variegate","porphyria, variegate"
D046351,"Protoporphyria, Erythropoietic",ferrochelatase deficiency
D046351,"Protoporphyria, Erythropoietic","protoporphyria, erythropoietic"
D046548,Pubic Symphysis Diastasis,pubic symphysis diastasis
D046589,CADASIL,cadasil
D046589,CADASIL,cadasilm
D046608,Synkinesis,synkinesis
D046628,Sphincter of Oddi Dysfunction,sphincter of oddi dyskinesia
D046628,Sphincter of Oddi Dysfunction,sphincter of oddi stenosis
D046628,Sphincter of Oddi Dysfunction,sphincter of oddi dysfunction
D046648,"Hematoma, Subdural, Intracranial","intracranial subdural hematoma, traumatic"
D046648,"Hematoma, Subdural, Intracranial","hematoma, subdural, intracranial"
D046728,"Colitis, Microscopic","colitis, microscopic"
D046729,"Colitis, Collagenous","colitis, collagenous"
D046730,"Colitis, Lymphocytic","colitis, lymphocytic"
D046768,Nesidioblastosis,nesidioblastosis
D046788,Patellofemoral Pain Syndrome,patellofemoral pain syndrome
D046788,Patellofemoral Pain Syndrome,patellofemoral pain
D046789,Chondromalacia Patellae,chondromalacia patellae
D047268,Lingual Goiter,lingual goiter
D047489,Preconception Injuries,preconception injuries
D047508,Massive Hepatic Necrosis,drug-induced hepatic necrosis
D047508,Massive Hepatic Necrosis,fulminant hepatitis
D047508,Massive Hepatic Necrosis,massive hepatic necrosis
D047508,Massive Hepatic Necrosis,submassive hepatic necrosis
D047688,Breast Cyst,breast cyst
D047708,Myofibroma,myofibroma
D047728,"Myopia, Degenerative","myopia, degenerative"
D047728,"Myopia, Degenerative","myopia, progressive"
D047748,Pituitary ACTH Hypersecretion,pituitary acth hypersecretion
D047748,Pituitary ACTH Hypersecretion,inappropriate acth secretion syndrome
D047808,Adrenogenital Syndrome,adrenogenital syndrome
D047868,Pulmonary Sclerosing Hemangioma,pulmonary sclerosing hemangioma
D047928,Premature Birth,premature birth
D048070,Fetal Nutrition Disorders,fetal malnutrition
D048070,Fetal Nutrition Disorders,fetal nutrition disorders
D048089,"Pneumonia of Calves, Enzootic","pneumonia of calves, enzootic"
D048090,Bovine Respiratory Disease Complex,bovine respiratory disease complex
D048550,Hepatic Insufficiency,hepatic insufficiency
D048909,Diabetes Complications,diabetes complications
D048968,Morning Sickness,morning sickness
D049068,"Plagiocephaly, Nonsynostotic","plagiocephaly, nonsynostotic"
D049188,Prenatal Injuries,prenatal injuries
D049248,Decapitation,decapitation
D049288,"Muscular Dystrophies, Limb-Girdle","muscular dystrophies, limb-girdle"
D049290,"Tay-Sachs Disease, AB Variant","tay-sachs disease, ab variant"
D049309,Acanthoma,"acanthoma, clear cell"
D049309,Acanthoma,acanthoma
D049309,Acanthoma,"acanthoma, pilar sheath"
D049310,Distal Myopathies,distal myopathy 1
D049310,Distal Myopathies,tibial muscular dystrophy
D049310,Distal Myopathies,welander distal myopathy
D049310,Distal Myopathies,distal myopathies
D049310,Distal Myopathies,"tibial muscular dystrophy, tardive"
D049328,Mongolian Spot,mongolian spot
D049912,Growth Hormone-Secreting Pituitary Adenoma,growth hormone-secreting pituitary adenoma
D049912,Growth Hormone-Secreting Pituitary Adenoma,"somatotrophinoma, familial"
D049913,ACTH-Secreting Pituitary Adenoma,acth-secreting pituitary adenoma
D049914,DNA Repair-Deficiency Disorders,dna repair-deficiency disorders
D049914,DNA Repair-Deficiency Disorders,dna repair-deficiency
D049914,DNA Repair-Deficiency Disorders,chromosome instability syndromes
D049932,Nijmegen Breakage Syndrome,nijmegen breakage syndrome
D049950,"Hyperparathyroidism, Primary","hyperparathyroidism, primary"
D049970,Graves Ophthalmopathy,myopathic ophthalmopathy
D049970,Graves Ophthalmopathy,congestive ophthalmopathy
D049970,Graves Ophthalmopathy,graves ophthalmopathy
D050010,"Hyperthyroxinemia, Familial Dysalbuminemic","hyperthyroxinemia, familial dysalbuminemic"
D050030,Andersen Syndrome,andersen syndrome
D050031,Hashimoto Disease,hashimoto disease
D050032,Postpartum Thyroiditis,postpartum thyroiditis
D050033,Thyroid Dysgenesis,thyroid agenesis
D050033,Thyroid Dysgenesis,"thyroid, ectopic"
D050033,Thyroid Dysgenesis,thyroid hypoplasia
D050033,Thyroid Dysgenesis,thyroid dysgenesis
D050035,Sexual Infantilism,genital infantilism
D050035,Sexual Infantilism,sexual infantilism
D050072,White Heifer Disease,white heifer disease
D050090,Ovotesticular Disorders of Sex Development,familial xx true hermaphroditism
D050090,Ovotesticular Disorders of Sex Development,ovotesticular disorders of sex development
D050090,Ovotesticular Disorders of Sex Development,"hermaphroditism, true"
D050171,Dyslipidemias,dyslipoproteinemias
D050171,Dyslipidemias,dyslipidemias
D050174,"Genetic Diseases, Y-Linked","genetic diseases, y-linked"
D050177,Overweight,overweight
D050197,Atherosclerosis,atherosclerosis
D050197,Atherosclerosis,atherogenesis
D050336,Mulibrey Nanism,mulibrey nanism
D050379,Arteriolosclerosis,arteriolosclerosis
D050380,Monckeberg Medial Calcific Sclerosis,monckeberg medial calcific sclerosis
D050398,Adamantinoma,adamantinoma
D050488,Hallux Varus,hallux varus
D050488,Hallux Varus,metatarsus primus varus
D050489,"Bunion, Tailor's","bunion, tailor's"
D050497,Stillbirth,stillbirth
D050500,"Pancreatitis, Chronic","pancreatitis, chronic"
D050723,"Fractures, Bone","fractures, bone"
D050723,"Fractures, Bone",spiral fractures
D050724,"Fractures, Cartilage","fractures, cartilage"
D050738,Mesomycetozoea Infections,mesomycetozoea infections
D050798,SUNCT Syndrome,sunct syndrome
D050805,Wandering Spleen,wandering spleen
D050815,"Fractures, Compression","fractures, compression"
D051261,"Granulomatosis, Orofacial","granulomatosis, orofacial"
D051270,"Headache Disorders, Primary",primary stabbing headache
D051270,"Headache Disorders, Primary",primary thunderclap headache
D051270,"Headache Disorders, Primary",primary cough headache
D051270,"Headache Disorders, Primary",hypnic headache
D051270,"Headache Disorders, Primary","headache disorders, primary"
D051270,"Headache Disorders, Primary",primary exertional headache
D051271,"Headache Disorders, Secondary","headache disorders, secondary"
D051271,"Headache Disorders, Secondary",analgesic rebound headache
D051271,"Headache Disorders, Secondary",analgesic overuse headache
D051298,Post-Traumatic Headache,post-traumatic headache
D051298,Post-Traumatic Headache,cervicogenic headache
D051299,Post-Dural Puncture Headache,post-lumbar puncture headache
D051299,Post-Dural Puncture Headache,post-dural puncture headache
D051302,Paroxysmal Hemicrania,chronic paroxysmal hemicrania
D051302,Paroxysmal Hemicrania,episodic paroxysmal hemicrania
D051302,Paroxysmal Hemicrania,paroxysmal hemicrania
D051303,Trigeminal Autonomic Cephalalgias,trigeminal autonomic cephalalgias
D051359,"Lymphohistiocytosis, Hemophagocytic",reactive hemophagocytic syndrome
D051359,"Lymphohistiocytosis, Hemophagocytic","lymphohistiocytosis, hemophagocytic"
D051359,"Lymphohistiocytosis, Hemophagocytic",familial hemophagocytic lymphocytosis
D051359,"Lymphohistiocytosis, Hemophagocytic","hemophagocytic lymphohistiocytosis, familial, 1"
D051359,"Lymphohistiocytosis, Hemophagocytic",hemophagocytic syndromes
D051436,"Renal Insufficiency, Chronic",chronic kidney diseases
D051436,"Renal Insufficiency, Chronic","renal insufficiency, chronic"
D051437,Renal Insufficiency,renal insufficiency
D051437,Renal Insufficiency,kidney failure
D051474,"Neuralgia, Postherpetic","neuralgia, postherpetic"
D051516,Hemospermia,hemospermia
D051527,"Odontogenic Tumor, Squamous","odontogenic tumor, squamous"
D051556,"Hyperbilirubinemia, Neonatal","indirect hyperbilirubinemia, neonatal"
D051556,"Hyperbilirubinemia, Neonatal","direct hyperbilirubinemia, neonatal"
D051556,"Hyperbilirubinemia, Neonatal","hyperbilirubinemia, neonatal"
D051642,Histiocytoma,histiocytoma
D051677,"Histiocytoma, Malignant Fibrous","histiocytoma, malignant fibrous"
D051677,"Histiocytoma, Malignant Fibrous",pleomorphic malignant fibrous histiocytoma
D052016,Mucositis,mucositis
D052065,Vaginismus,vaginismus
D052120,Glycogen Storage Disease Type IIb,glycogen storage disease type iib
D052159,Frasier Syndrome,frasier syndrome
D052177,"Kidney Diseases, Cystic","kidney, cystic"
D052177,"Kidney Diseases, Cystic","kidney diseases, cystic"
D052178,Cephalopelvic Disproportion,cephalopelvic disproportion
D052202,Hydrocolpos,hydrocolpos
D052245,Usher Syndromes,"usher syndrome, type iii"
D052245,Usher Syndromes,"usher syndrome, type i"
D052245,Usher Syndromes,"usher syndrome, type ii"
D052245,Usher Syndromes,usher syndromes
D052256,Tendinopathy,tendinopathy
D052256,Tendinopathy,tendinosis
D052256,Tendinopathy,tendinitis
D052439,Lipid Metabolism Disorders,lipid metabolism disorders
D052456,Hypoalphalipoproteinemias,hypoalphalipoproteinemias
D052456,Hypoalphalipoproteinemias,"hypoalphalipoproteinemia, familial"
D052476,"Hypobetalipoproteinemia, Familial, Apolipoprotein B","hypobetalipoproteinemia, familial, apolipoprotein b"
D052496,"Lipodystrophy, Familial Partial","familial partial lipodystrophy, type 2"
D052496,"Lipodystrophy, Familial Partial","lipodystrophy, familial partial"
D052496,"Lipodystrophy, Familial Partial","familial partial lipodystrophy, type 1"
D052496,"Lipodystrophy, Familial Partial","familial partial lipodystrophy, type 3"
D052497,"Lipodystrophy, Congenital Generalized","lipodystrophy, congenital generalized"
D052497,"Lipodystrophy, Congenital Generalized",congenital generalized lipodystrophy type 2
D052497,"Lipodystrophy, Congenital Generalized",congenital generalized lipodystrophy type 1
D052516,Sulfatidosis,sulfatidosis
D052517,Multiple Sulfatase Deficiency Disease,"sulfatidosis, juvenile, austin type"
D052517,Multiple Sulfatase Deficiency Disease,multiple sulfatase deficiency disease
D052536,"Niemann-Pick Disease, Type A","niemann-pick disease, type a"
D052537,"Niemann-Pick Disease, Type B","niemann-pick disease, type e"
D052537,"Niemann-Pick Disease, Type B","niemann-pick disease, type b"
D052556,"Niemann-Pick Disease, Type C","niemann-pick disease, type d"
D052556,"Niemann-Pick Disease, Type C","niemann-pick disease, type c1"
D052556,"Niemann-Pick Disease, Type C","niemann-pick disease, type c"
D052582,Trigger Finger Disorder,trigger finger disorder
D052582,Trigger Finger Disorder,trigger thumb
D052776,Female Urogenital Diseases,female urogenital diseases
D052798,Balanitis Xerotica Obliterans,balanitis xerotica obliterans
D052801,Male Urogenital Diseases,male urogenital diseases
D052858,Cystocele,cystocele
D052878,Urolithiasis,urolithiasis
D052879,Subacute Combined Degeneration,subacute combined degeneration
D052880,Pyomyositis,tropical myositis
D052880,Pyomyositis,pyomyositis
D052919,"Refsum Disease, Infantile","refsum disease, infantile"
D052958,Tarlov Cysts,tarlov cysts
D053018,Pyonephrosis,pyonephrosis
D053039,Ureterolithiasis,ureterolithiasis
D053040,Nephrolithiasis,nephrolithiasis
D053098,Familial Hypophosphatemic Rickets,"vitamin d-resistant rickets, x-linked"
D053098,Familial Hypophosphatemic Rickets,"hypophosphatemic rickets, x-linked dominant"
D053098,Familial Hypophosphatemic Rickets,"rickets, x-linked hypophosphatemic"
D053098,Familial Hypophosphatemic Rickets,"hypophosphatemic rickets, x-linked recessive"
D053098,Familial Hypophosphatemic Rickets,familial hypophosphatemic rickets
D053099,Azotemia,azotemia
D053120,Respiratory Aspiration,respiratory aspiration
D053120,Respiratory Aspiration,foreign body aspiration
D053201,"Urinary Bladder, Overactive","urinary bladder, overactive"
D053201,"Urinary Bladder, Overactive",overactive detrusor
D053202,"Urinary Incontinence, Urge","urinary incontinence, urge"
D053206,Nocturnal Enuresis,nocturnal enuresis
D053207,Diurnal Enuresis,diurnal enuresis
D053306,Hyper-IgM Immunodeficiency Syndrome,"hyper-igm immunodeficiency syndrome, type 3"
D053306,Hyper-IgM Immunodeficiency Syndrome,"hyper-igm immunodeficiency syndrome, type 2"
D053306,Hyper-IgM Immunodeficiency Syndrome,hyper-igm immunodeficiency syndrome
D053306,Hyper-IgM Immunodeficiency Syndrome,"hyper-igm immunodeficiency syndrome, type 5"
D053307,"Hyper-IgM Immunodeficiency Syndrome, Type 1","hyper-igm immunodeficiency syndrome, type 1"
D053358,"Ectodermal Dysplasia 1, Anhidrotic","ectodermal dysplasia 1, anhidrotic"
D053359,"Ectodermal Dysplasia 3, Anhidrotic","ectodermal dysplasia 3, anhidrotic"
D053360,"Ectodermal Dysplasia, Hypohidrotic, Autosomal Recessive","ectodermal dysplasia, hypohidrotic, autosomal recessive"
D053421,Hand-Arm Vibration Syndrome,hand-arm vibration syndrome
D053489,Mink Viral Enteritis,mink viral enteritis
D053529,"Leukokeratosis, Hereditary Mucosal","leukokeratosis, hereditary mucosal"
D053546,"Keratoderma, Palmoplantar, Epidermolytic","keratoderma, palmoplantar, epidermolytic"
D053546,"Keratoderma, Palmoplantar, Epidermolytic",keratosis of greither
D053546,"Keratoderma, Palmoplantar, Epidermolytic",epidermolytic palmoplantar keratoderma vorner type
D053549,Pachyonychia Congenita,"pachyonychia congenita, type 1"
D053549,Pachyonychia Congenita,pachyonychia congenita
D053549,Pachyonychia Congenita,"pachyonychia congenita, type 2"
D053559,"Corneal Dystrophy, Juvenile Epithelial of Meesmann","corneal dystrophy, juvenile epithelial of meesmann"
D053560,Ichthyosis Bullosa of Siemens,ichthyosis bullosa of siemens
D053570,Porcine Postweaning Multisystemic Wasting Syndrome,porcine postweaning multisystemic wasting syndrome
D053578,Opsoclonus-Myoclonus Syndrome,paraneoplastic opsoclonus-myoclonus ataxia
D053578,Opsoclonus-Myoclonus Syndrome,opsoclonus-myoclonus syndrome
D053578,Opsoclonus-Myoclonus Syndrome,kinsbourne syndrome
D053579,Gitelman Syndrome,gitelman syndrome
D053589,Nuchal Cord,single nuchal cord
D053589,Nuchal Cord,triple nuchal cord
D053589,Nuchal Cord,nuchal cord
D053589,Nuchal Cord,quadruple nuchal cord
D053589,Nuchal Cord,double nuchal cord
D053608,Stupor,stupor
D053608,Stupor,narcosis
D053609,Lethargy,lethargy
D053627,Asthenozoospermia,asthenozoospermia
D053632,X-Linked Combined Immunodeficiency Diseases,x-linked combined immunodeficiency diseases
D053653,Pyelocystitis,pyelocystitis
D053682,Tendon Entrapment,tendon entrapment
D053684,De Quervain Disease,de quervain disease
D053706,Typhlitis,neutropenic typhlitis
D053706,Typhlitis,typhlitis
D053713,Azoospermia,azoospermia
D053714,Aspermia,aspermia
D053717,"Pneumonia, Ventilator-Associated","pneumonia, ventilator-associated"
